Time,Velocity,GForce,Acceleration,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Apoapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure,Classifier
58,-0.7874689049103962,0.6592132865349307,-0.23190626160458594,-0.08797506942940472,-0.2097493158165644,-0.16320529136634132,-0.7263077252254959,-0.8281579041859768,-0.4184369288729845,-0.6843443751073314,0.6367102323692041,-0.19362964217518178,-0.25439598989576134,
59,-0.7860513659932381,0.6458660028984615,-0.23190626160458594,-0.0900820637379188,-0.2097493158165644,-0.16320529136634132,-0.720112623528495,-0.8264806787598433,-0.41844121239623633,-0.6843443751073314,0.6245048761694842,-0.19362964217518178,-0.25439598989576134,
60,-0.7846338270760801,0.6325187192619922,-0.23190626160458594,-0.0921890580464328,-0.2097493158165644,-0.16320529136634132,-0.7136961046570548,-0.8247510400391432,-0.41844549591948815,-0.6843443751073314,0.614333746003051,-0.19362964217518178,-0.25439598989576134,
61,-0.783216288158922,0.6191714356255229,-0.23190626160458594,-0.09359372091877553,-0.2097493158165644,-0.16320529136634132,-0.7075614482324921,-0.8230738146130098,-0.41844549591948815,-0.6843443751073314,0.6021283898033312,-0.19362964217518178,-0.25439598989576134,
62,-0.781798749241764,0.6058241519890536,-0.23190626160458594,-0.09570071522728954,-0.2097493158165644,-0.16320529136634132,-0.7012077450363308,-0.8213441758923097,-0.41844977944274,-0.6843443751073314,0.5919572596368979,-0.19362964217518178,-0.25439598989576134,
63,-0.7803812103246058,0.5924768683525843,-0.23190626160458594,-0.0978077095358036,-0.2097493158165644,-0.16320529136634132,-0.6951332106474555,-0.819701892662554,-0.41844977944274,-0.6843443751073314,0.5797519034371781,-0.19362964217518178,-0.25439598989576134,
64,-0.7789636714074478,0.5791295847161151,-0.23190626160458594,-0.09991470384431768,-0.2097493158165644,-0.16320529136634132,-0.6888418921442383,-0.8179897250400427,-0.41845406296599186,-0.6843443751073314,0.5695807732707449,-0.19362964217518178,-0.25439598989576134,
65,-0.7775461324902897,0.5680068483523907,-0.23190626160458594,-0.10131936671666035,-0.2097493158165644,-0.16320529136634132,-0.6828271565542993,-0.8163474418102871,-0.41845406296599186,-0.6843443751073314,0.5594096431043116,-0.19362964217518178,-0.25439598989576134,
66,-0.7761285935731317,0.5546595647159214,-0.23190626160458594,-0.10342636102517441,-0.2097493158165644,-0.16320529136634132,-0.6765978995072753,-0.8146527452859647,-0.41845406296599186,-0.6843443751073314,0.5472042869045918,-0.19362964217518178,-0.25439598989576134,
67,-0.7747110546559736,0.5413122810794521,-0.23190626160458594,-0.10553335533368847,-0.2097493158165644,-0.16320529136634132,-0.6706426394795214,-0.813027933154398,-0.41845406296599186,-0.6843443751073314,0.5370331567381585,-0.19362964217518178,-0.25439598989576134,
68,-0.7732935157388156,0.5279649974429828,-0.23190626160458594,-0.10693801820603115,-0.2097493158165644,-0.16320529136634132,-0.6644751206519399,-0.8113332366300756,-0.4184583464892437,-0.6843443751073314,0.5268620265717253,-0.19362964217518178,-0.25439598989576134,
69,-0.7718759768216574,0.5168422610792583,-0.23190626160458594,-0.10904501251454522,-0.2097493158165644,-0.16320529136634132,-0.6585790129496202,-0.8097258955966978,-0.4184583464892437,-0.6843443751073314,0.5146566703720055,-0.19362964217518178,-0.25439598989576134,
70,-0.7704584379044994,0.503494977442789,-0.23190626160458594,-0.11115200682305929,-0.2097493158165644,-0.16320529136634132,-0.652472855231938,-0.8080486701705643,-0.4184583464892437,-0.6843443751073314,0.5044855402055722,-0.19362964217518178,-0.25439598989576134,
71,-0.7690408989873414,0.4901476938063198,-0.23190626160458594,-0.11255666969540196,-0.2097493158165644,-0.16320529136634132,-0.6466351995087588,-0.8064588002353753,-0.4184583464892437,-0.6843443751073314,0.494314410039139,-0.19362964217518178,-0.25439598989576134,
72,-0.7676233600701833,0.4790249574425954,-0.23190626160458594,-0.11466366400391602,-0.2097493158165644,-0.16320529136634132,-0.6405898103002658,-0.8047990459074307,-0.4184583464892437,-0.6843443751073314,0.4841432798727058,-0.19362964217518178,-0.25439598989576134,
73,-0.7662058211530253,0.4656776738061261,-0.23190626160458594,-0.11606832687625869,-0.2097493158165644,-0.16320529136634132,-0.6348106604290187,-0.8032091759722417,-0.4184583464892437,-0.6843443751073314,0.47397214970627255,-0.19362964217518178,-0.25439598989576134,
74,-0.7647882822358671,0.4523303901696568,-0.23190626160458594,-0.11817532118477277,-0.2097493158165644,-0.16320529136634132,-0.6288259858569232,-0.801566892742486,-0.4184583464892437,-0.6843443751073314,0.46176679350655264,-0.19362964217518178,-0.25439598989576134,
75,-0.7633707433187091,0.4412076538059324,-0.23190626160458594,-0.1195799840571155,-0.2097493158165644,-0.16320529136634132,-0.6231051263464409,-0.7999944939054859,-0.4184583464892437,-0.6843443751073314,0.45159566334011947,-0.19362964217518178,-0.25439598989576134,
76,-0.761953204401551,0.42786037016946316,-0.23190626160458594,-0.1216869783656295,-0.2097493158165644,-0.16320529136634132,-0.6171808970467837,-0.7983522106757303,-0.4184583464892437,-0.6843443751073314,0.44142453317368624,-0.19362964217518178,-0.25439598989576134,
77,-0.760535665484393,0.41673763380573875,-0.23190626160458594,-0.12309164123797223,-0.2097493158165644,-0.16320529136634132,-0.6115179507875234,-0.7967972829369191,-0.4184583464892437,-0.6843443751073314,0.431253403007253,-0.19362964217518178,-0.25439598989576134,
78,-0.7591181265672349,0.40339035016926944,-0.23190626160458594,-0.1244963041103149,-0.2097493158165644,-0.16320529136634132,-0.6056538435235534,-0.7951724708053522,-0.4184583464892437,-0.6843443751073314,0.4210822728408198,-0.19362964217518178,-0.25439598989576134,
79,-0.7577005876500769,0.39226761380554503,-0.23190626160458594,-0.12660329841882897,-0.2097493158165644,-0.16320529136634132,-0.600048541151556,-0.7936175430665411,-0.4184583464892437,-0.6843443751073314,0.41091114267438655,-0.19362964217518178,-0.25439598989576134,
80,-0.7562830487329187,0.3789203301690758,-0.23190626160458594,-0.1280079612911717,-0.2097493158165644,-0.16320529136634132,-0.5942442865593139,-0.7920102020331632,-0.4184583464892437,-0.6843443751073314,0.4007400125079533,-0.19362964217518178,-0.25439598989576134,
81,-0.7548655098157607,0.3677975938053514,-0.23190626160458594,-0.12941262416351437,-0.2097493158165644,-0.16320529136634132,-0.5886963587106203,-0.7904727453925409,-0.4184583464892437,-0.6843443751073314,0.3905688823415201,-0.19362964217518178,-0.25439598989576134,
82,-0.7534479708986026,0.35667485744162697,-0.23190626160458594,-0.13151961847202845,-0.2097493158165644,-0.16320529136634132,-0.5829516874261472,-0.7888654043591629,-0.4184583464892437,-0.6843443751073314,0.38039775217508687,-0.19362964217518178,-0.25439598989576134,
83,-0.7520304319814446,0.34332757380515766,-0.23190626160458594,-0.13292428134437112,-0.2097493158165644,-0.16320529136634132,-0.5774607569912142,-0.7873454188167295,-0.4184583464892437,-0.6843443751073314,0.37022662200865364,-0.19362964217518178,-0.25439598989576134,
84,-0.7506128930642865,0.33220483744143325,-0.23190626160458594,-0.13432894421671385,-0.2097493158165644,-0.16320529136634132,-0.571775345777759,-0.7857555488815405,-0.4184583464892437,-0.6843443751073314,0.3600554918422204,-0.19362964217518178,-0.25439598989576134,
85,-0.7491953541471285,0.32108210107770885,-0.23190626160458594,-0.13573360708905652,-0.2097493158165644,-0.16320529136634132,-0.5663412511382114,-0.784235563339107,-0.4184583464892437,-0.6843443751073314,0.35191858770907386,-0.19362964217518178,-0.25439598989576134,
86,-0.7477778152299703,0.3077348174412396,-0.23190626160458594,-0.13713826996139925,-0.2097493158165644,-0.16320529136634132,-0.5607148306318149,-0.782663164502107,-0.4184583464892437,-0.6843443751073314,0.34174745754264063,-0.19362964217518178,-0.25439598989576134,
87,-0.7463602763128123,0.2966120810775152,-0.23190626160458594,-0.13924526426991324,-0.2097493158165644,-0.16320529136634132,-0.5553372485509017,-0.7811606500578624,-0.4184583464892437,-0.6843443751073314,0.3315763273762074,-0.19362964217518178,-0.25439598989576134,
88,-0.7449427373956542,0.2854893447137908,-0.23190626160458594,-0.140649927142256,-0.2097493158165644,-0.16320529136634132,-0.5497694955148129,-0.7795882512208624,-0.4184583464892437,-0.6843443751073314,0.3214051972097742,-0.19362964217518178,-0.25439598989576134,
89,-0.7435251984784962,0.2743666083500664,-0.23190626160458594,-0.14205459001459866,-0.2097493158165644,-0.16320529136634132,-0.5444481566285747,-0.7781032078748067,-0.4184583464892437,-0.6843443751073314,0.31123406704334095,-0.19362964217518178,-0.25439598989576134,
90,-0.7421076595613381,0.26101932471359707,-0.23190626160458594,-0.1434592528869414,-0.2097493158165644,-0.16320529136634132,-0.5389388555716264,-0.7765482801359954,-0.4184583464892437,-0.6843443751073314,0.3030971629101944,-0.19362964217518178,-0.25439598989576134,
91,-0.74069012064418,0.24989658834987266,-0.23190626160458594,-0.14486391575928406,-0.2097493158165644,-0.16320529136634132,-0.533673544388896,-0.7750632367899398,-0.4184583464892437,-0.6843443751073314,0.29292603274376117,-0.19362964217518178,-0.25439598989576134,
92,-0.7392725817270219,0.23877385198614826,-0.23190626160458594,-0.1462685786316268,-0.2097493158165644,-0.16320529136634132,-0.5282223182015451,-0.7735257801493175,-0.4184583464892437,-0.6843443751073314,0.28275490257732794,-0.19362964217518178,-0.25439598989576134,
93,-0.7378550428098639,0.22765111562242388,-0.23190626160458594,-0.14767324150396946,-0.2097493158165644,-0.16320529136634132,-0.5230127653583634,-0.7720407368032618,-0.4184583464892437,-0.6843443751073314,0.27461799844418133,-0.19362964217518178,-0.25439598989576134,
94,-0.7364375038927058,0.21652837925869947,-0.23190626160458594,-0.1490779043763122,-0.2097493158165644,-0.16320529136634132,-0.5176194524222345,-0.7705207512608283,-0.4184583464892437,-0.6843443751073314,0.26444686827774816,-0.19362964217518178,-0.25439598989576134,
95,-0.7350199649755478,0.20540564289497507,-0.23190626160458594,-0.15048256724865486,-0.2097493158165644,-0.16320529136634132,-0.5124653346818505,-0.7690531790129616,-0.4184583464892437,-0.6843443751073314,0.25427573811131493,-0.19362964217518178,-0.25439598989576134,
96,-0.7336024260583897,0.19428290653125066,-0.23190626160458594,-0.15188723012099759,-0.2097493158165644,-0.16320529136634132,-0.5071296117601927,-0.7675331934705282,-0.4184583464892437,-0.6843443751073314,0.24613883397816833,-0.19362964217518178,-0.25439598989576134,
97,-0.7321848871412316,0.18316017016752625,-0.23190626160458594,-0.15329189299334026,-0.2097493158165644,-0.16320529136634132,-0.5020307675042307,-0.7660656212226614,-0.4184583464892437,-0.6843443751073314,0.2359677038117351,-0.19362964217518178,-0.25439598989576134,
98,-0.7307673482240735,0.17203743380380185,-0.23190626160458594,-0.154696555865683,-0.2097493158165644,-0.16320529136634132,-0.49675241910587653,-0.7645631067784169,-0.4184583464892437,-0.6843443751073314,0.2257965736453019,-0.19362964217518178,-0.25439598989576134,
99,-0.7293498093069155,0.16091469744007744,-0.23190626160458594,-0.15610121873802565,-0.2097493158165644,-0.16320529136634132,-0.4917085250975858,-0.7631130056287388,-0.41844977944274,-0.6843443751073314,0.21765966951215532,-0.19362964217518178,-0.25439598989576134,
100,-0.7279322703897575,0.14979196107635304,-0.23190626160458594,-0.13362661278054244,-0.2097493158165644,-0.16320529136634132,-0.4864872279857842,-0.7616104911844944,-0.41844977944274,-0.6843443751073314,0.2074885393457221,-0.19362964217518178,-0.25439598989576134,
101,-0.7265147314725994,0.13866922471262863,-0.23190626160458594,-0.13503127565288517,-0.2097493158165644,-0.16320529136634132,-0.48149801486120536,-0.7601778611330055,-0.41844977944274,-0.6843443751073314,0.1993516352125755,-0.19362964217518178,-0.25439598989576134,
102,-0.7250971925554414,0.12754648834890422,-0.23190626160458594,-0.13643593852522784,-0.2097493158165644,-0.16320529136634132,-0.4763335535447891,-0.7586753466887609,-0.41844977944274,-0.6843443751073314,0.19121473107942893,-0.19362964217518178,-0.25439598989576134,
103,-0.7236796536382832,0.11642375198517982,-0.23190626160458594,-0.1378406013975706,-0.2097493158165644,-0.16320529136634132,-0.47139885968554673,-0.7572427166372719,-0.41844977944274,-0.6843443751073314,0.1810436009129957,-0.19362964217518178,-0.25439598989576134,
104,-0.7222621147211252,0.10530101562145541,-0.23190626160458594,-0.13924526426991324,-0.2097493158165644,-0.16320529136634132,-0.4662910186733485,-0.7557751443894051,-0.41844977944274,-0.6843443751073314,0.17290669677984913,-0.19362964217518178,-0.25439598989576134,
105,-0.7208445758039671,0.094178279257731,-0.23190626160458594,-0.13994759570608464,-0.2097493158165644,-0.16320529136634132,-0.4614105747154834,-0.7543425143379161,-0.41844977944274,-0.6843443751073314,0.1627355666134159,-0.19362964217518178,-0.25439598989576134,
106,-0.7194270368868091,0.0830555428940066,-0.23190626160458594,-0.14135225857842731,-0.2097493158165644,-0.16320529136634132,-0.4563591385163358,-0.7528749420900493,-0.41844977944274,-0.6843443751073314,0.15459866248026932,-0.19362964217518178,-0.25439598989576134,
